pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3076031	-1.1258277	0.28435114	0.52402306	1	35	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2626	tags=23%, list=14%, signal=27%		negative	FALSE	FALSE
GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3125921	-1.1244036	0.2746615	0.5245166	1	36	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2215	tags=25%, list=12%, signal=28%		negative	FALSE	FALSE
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.27040502	-1.1240234	0.26774848	0.52506787	1	69	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1415	tags=14%, list=8%, signal=16%		negative	FALSE	FALSE
GOBP_FATTY_ACID_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25367606	-1.1234714	0.23966943	0.5255884	1	99	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2450	tags=20%, list=14%, signal=23%		negative	FALSE	FALSE
GOBP_CYTOPLASM_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.38741103	-1.1232868	0.26666668	0.5256314	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3841	tags=40%, list=21%, signal=51%		negative	FALSE	FALSE
GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.35971248	-1.1234989	0.30161944	0.52597296	1	19	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4236	tags=53%, list=23%, signal=69%		negative	FALSE	FALSE
GOBP_CELLULAR_RESPONSE_TO_ESTRADIOL_STIMULUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3229621	-1.1222581	0.278	0.5259932	1	30	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1217	tags=27%, list=7%, signal=29%		negative	FALSE	FALSE
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3276362	-1.1222588	0.26488706	0.5264514	1	29	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2320	tags=24%, list=13%, signal=28%		negative	FALSE	FALSE
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.27599818	-1.122407	0.25157234	0.5265205	1	60	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3401	tags=30%, list=19%, signal=37%		negative	FALSE	FALSE
GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.37733182	-1.1224315	0.29607844	0.52693415	1	17	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1190	tags=18%, list=7%, signal=19%		negative	FALSE	FALSE
GOBP_MODULATION_OF_PROCESS_OF_ANOTHER_ORGANISM	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24673527	-1.1224642	0.20477137	0.52731556	1	110	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3143	tags=25%, list=17%, signal=30%		negative	FALSE	FALSE
GOBP_URETER_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.42680237	1.2981536	0.1325536	0.5274493	1	18	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1622	tags=22%, list=9%, signal=24%		positive	FALSE	FALSE
GOBP_VESICLE_COATING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.36932692	1.2960659	0.1237721	0.52868855	1	33	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5656	tags=48%, list=31%, signal=70%		positive	FALSE	FALSE
GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.34655064	-1.1210198	0.30417496	0.52878094	1	20	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2450	tags=30%, list=14%, signal=35%		negative	FALSE	FALSE
GOBP_PROTEOGLYCAN_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24752356	-1.1204791	0.22245763	0.528804	1	111	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3178	tags=24%, list=18%, signal=29%		negative	FALSE	FALSE
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23044664	-1.1208009	0.18307087	0.52888244	1	171	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3701	tags=26%, list=20%, signal=32%		negative	FALSE	FALSE
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22834396	-1.1206063	0.17898832	0.5289207	1	183	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4234	tags=27%, list=23%, signal=35%		negative	FALSE	FALSE
GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.32026923	-1.1200901	0.2920168	0.52941716	1	28	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1363	tags=18%, list=8%, signal=19%		negative	FALSE	FALSE
GOBP_BASE_EXCISION_REPAIR	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.29081714	-1.1198981	0.27858627	0.5294503	1	47	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5403	tags=40%, list=30%, signal=57%		negative	FALSE	FALSE
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.32030725	-1.1195372	0.292	0.5295291	1	31	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2883	tags=26%, list=16%, signal=31%		negative	FALSE	FALSE
GOBP_SNRNA_PROCESSING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.31640086	-1.1196438	0.26612905	0.52969766	1	31	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6191	tags=48%, list=34%, signal=73%		negative	FALSE	FALSE
GOBP_IMMUNE_SYSTEM_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2278458	-1.1190299	0.19135803	0.5298989	1	195	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4690	tags=34%, list=26%, signal=46%		negative	FALSE	FALSE
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.354453	-1.11919	0.28915662	0.52996176	1	20	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	862	tags=20%, list=5%, signal=21%		negative	FALSE	FALSE
GOBP_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.35115385	1.2961287	0.11977186	0.530284	1	40	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4321	tags=35%, list=24%, signal=46%		positive	FALSE	FALSE
GOBP_POST_EMBRYONIC_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.3011752	1.2966212	0.08431373	0.53069454	1	81	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4492	tags=32%, list=25%, signal=42%		positive	FALSE	FALSE
GOBP_COPPER_ION_HOMEOSTASIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.35342264	-1.1166596	0.3010101	0.535239	1	22	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4929	tags=55%, list=27%, signal=75%		negative	FALSE	FALSE
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24887483	-1.1167507	0.23153692	0.5354381	1	99	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2270	tags=17%, list=13%, signal=20%		negative	FALSE	FALSE
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.33331007	-1.1163628	0.28600407	0.53556514	1	26	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3083	tags=35%, list=17%, signal=42%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3873895	-1.1161336	0.3201581	0.5357029	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5062	tags=53%, list=28%, signal=74%		negative	FALSE	FALSE
GOBP_LYTIC_VACUOLE_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.28503093	1.2930413	0.05905512	0.5362808	1	107	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4745	tags=35%, list=26%, signal=47%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.27338988	1.2922899	0.044715445	0.5368434	1	150	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5290	tags=41%, list=29%, signal=57%		positive	FALSE	FALSE
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.28661025	-1.1154925	0.2616279	0.53696007	1	52	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4891	tags=37%, list=27%, signal=50%		negative	FALSE	FALSE
GOBP_SUPPRESSION_OF_VIRAL_RELEASE_BY_HOST	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.39214545	-1.114954	0.2895277	0.5379296	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2074	tags=27%, list=11%, signal=30%		negative	FALSE	FALSE
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.34910366	-1.114316	0.28435114	0.5391373	1	21	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4706	tags=48%, list=26%, signal=64%		negative	FALSE	FALSE
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25070953	-1.1128273	0.24756335	0.54266864	1	97	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2668	tags=22%, list=15%, signal=25%		negative	FALSE	FALSE
GOBP_LAMELLIPODIUM_MORPHOGENESIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.37189692	-1.1125449	0.30952382	0.5429795	1	17	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5316	tags=53%, list=29%, signal=75%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22030136	-1.1119415	0.22044088	0.54367894	1	214	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3795	tags=28%, list=21%, signal=35%		negative	FALSE	FALSE
GOBP_TUBE_CLOSURE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.25587237	-1.1120766	0.24361493	0.5437461	1	88	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2921	tags=24%, list=16%, signal=28%		negative	FALSE	FALSE
GOBP_LUNG_ALVEOLUS_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.3266669	1.2893319	0.088757396	0.54448897	1	52	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4136	tags=33%, list=23%, signal=42%		positive	FALSE	FALSE
GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21986558	-1.1110575	0.18852459	0.5446611	1	235	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4876	tags=31%, list=27%, signal=42%		negative	FALSE	FALSE
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2811123	-1.1108449	0.24048096	0.54474974	1	50	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	7000	tags=62%, list=39%, signal=101%		negative	FALSE	FALSE
GOBP_FOREBRAIN_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21088462	-1.1111276	0.14830509	0.5449418	1	369	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3802	tags=26%, list=21%, signal=32%		negative	FALSE	FALSE
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2780816	-1.1112937	0.26719058	0.544966	1	58	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4011	tags=28%, list=22%, signal=35%		negative	FALSE	FALSE
GOBP_DNA_METHYLATION_DEPENDENT_CONSTITUTIVE_HETEROCHROMATIN_FORMATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.30462083	-1.1102015	0.27272728	0.54602987	1	33	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1069	tags=15%, list=6%, signal=16%		negative	FALSE	FALSE
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.21743397	-1.1096367	0.19649805	0.54616886	1	268	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3558	tags=25%, list=20%, signal=30%		negative	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22981013	-1.1099668	0.21588595	0.5462014	1	151	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4136	tags=27%, list=23%, signal=35%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23217891	-1.1097953	0.22437137	0.546212	1	152	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3757	tags=24%, list=21%, signal=30%		negative	FALSE	FALSE
GOBP_SYNAPSE_PRUNING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.36817053	-1.1092023	0.32525253	0.54639673	1	17	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5889	tags=59%, list=32%, signal=87%		negative	FALSE	FALSE
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.219141	-1.1092641	0.19148937	0.5466847	1	231	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3842	tags=28%, list=21%, signal=35%		negative	FALSE	FALSE
GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.40480605	1.2873293	0.15959597	0.5491112	1	21	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5144	tags=52%, list=28%, signal=73%		positive	FALSE	FALSE
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22764647	-1.1077385	0.21343873	0.5493934	1	166	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4629	tags=30%, list=26%, signal=39%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.3206787	-1.1075592	0.2936508	0.54941756	1	29	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4634	tags=31%, list=26%, signal=42%		negative	FALSE	FALSE
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.24422048	-1.107859	0.2635659	0.5495247	1	110	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4891	tags=35%, list=27%, signal=48%		negative	FALSE	FALSE
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.2562004	-1.1063945	0.2672234	0.54972893	1	83	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4719	tags=29%, list=26%, signal=39%		negative	FALSE	FALSE
GOBP_LYMPH_VESSEL_MORPHOGENESIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.34496534	-1.1072239	0.31474105	0.54986054	1	21	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3131	tags=29%, list=17%, signal=34%		negative	FALSE	FALSE
GOBP_SUPEROXIDE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.26512766	-1.1067086	0.2836439	0.5498614	1	70	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4724	tags=39%, list=26%, signal=52%		negative	FALSE	FALSE
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22280559	-1.1067613	0.18723404	0.55017793	1	202	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3275	tags=27%, list=18%, signal=32%		negative	FALSE	FALSE
GOBP_MAINTENANCE_OF_LOCATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.22380912	-1.1063952	0.20940171	0.5501927	1	192	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5060	tags=34%, list=28%, signal=46%		negative	FALSE	FALSE
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.23075917	-1.1067963	0.20618556	0.5505415	1	167	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3426	tags=26%, list=19%, signal=31%		negative	FALSE	FALSE
GOBP_PATTERN_SPECIFICATION_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24258181	1.2851887	0.011428571	0.5505822	1	416	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2646	tags=19%, list=15%, signal=21%		positive	FALSE	FALSE
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.29739586	-1.1056895	0.2931727	0.55066836	1	41	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3513	tags=29%, list=19%, signal=36%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.33099976	1.2857144	0.11447084	0.5506896	1	46	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4442	tags=33%, list=25%, signal=43%		positive	FALSE	FALSE
